input,label,ast
spec1316.py,spec1316_answers.txt,spec1316.json
spec1317.py,spec1317_answers.txt,spec1317.json
spec1318.py,spec1318_answers.txt,spec1318.json
spec1320.py,spec1320_answers.txt,spec1320.json
spec1333.py,spec1333_answers.txt,spec1333.json
spec1334.py,spec1334_answers.txt,spec1334.json
spec1335.py,spec1335_answers.txt,spec1335.json
spec1336.py,spec1336_answers.txt,spec1336.json
spec1339.py,spec1339_answers.txt,spec1339.json
spec1340.py,spec1340_answers.txt,spec1340.json
spec1341.py,spec1341_answers.txt,spec1341.json
spec1342.py,spec1342_answers.txt,spec1342.json
spec1343.py,spec1343_answers.txt,spec1343.json
spec1345.py,spec1345_answers.txt,spec1345.json
spec1347.py,spec1347_answers.txt,spec1347.json
spec1348.py,spec1348_answers.txt,spec1348.json
spec1350.py,spec1350_answers.txt,spec1350.json
spec1351.py,spec1351_answers.txt,spec1351.json
spec1352.py,spec1352_answers.txt,spec1352.json
spec1355.py,spec1355_answers.txt,spec1355.json
spec1356.py,spec1356_answers.txt,spec1356.json
spec1357.py,spec1357_answers.txt,spec1357.json
spec1358.py,spec1358_answers.txt,spec1358.json
spec1361.py,spec1361_answers.txt,spec1361.json
spec1362.py,spec1362_answers.txt,spec1362.json
spec1363.py,spec1363_answers.txt,spec1363.json
spec1364.py,spec1364_answers.txt,spec1364.json
spec1365.py,spec1365_answers.txt,spec1365.json
spec1369.py,spec1369_answers.txt,spec1369.json
spec1371.py,spec1371_answers.txt,spec1371.json
spec1374.py,spec1374_answers.txt,spec1374.json
spec1375.py,spec1375_answers.txt,spec1375.json
spec1376.py,spec1376_answers.txt,spec1376.json
spec1378.py,spec1378_answers.txt,spec1378.json
spec1379.py,spec1379_answers.txt,spec1379.json
spec1380.py,spec1380_answers.txt,spec1380.json
spec1383.py,spec1383_answers.txt,spec1383.json
spec1384.py,spec1384_answers.txt,spec1384.json
spec1385.py,spec1385_answers.txt,spec1385.json
spec1390.py,spec1390_answers.txt,spec1390.json
spec1393.py,spec1393_answers.txt,spec1393.json
spec1394.py,spec1394_answers.txt,spec1394.json
spec1395.py,spec1395_answers.txt,spec1395.json
spec1397.py,spec1397_answers.txt,spec1397.json
spec1399.py,spec1399_answers.txt,spec1399.json
spec1403.py,spec1403_answers.txt,spec1403.json
spec1404.py,spec1404_answers.txt,spec1404.json
spec1405.py,spec1405_answers.txt,spec1405.json
spec1406.py,spec1406_answers.txt,spec1406.json
spec1408.py,spec1408_answers.txt,spec1408.json
spec1409.py,spec1409_answers.txt,spec1409.json
spec1411.py,spec1411_answers.txt,spec1411.json
spec1413.py,spec1413_answers.txt,spec1413.json
spec1415.py,spec1415_answers.txt,spec1415.json
spec1419.py,spec1419_answers.txt,spec1419.json
spec1421.py,spec1421_answers.txt,spec1421.json
spec1422.py,spec1422_answers.txt,spec1422.json
spec1424.py,spec1424_answers.txt,spec1424.json
spec1426.py,spec1426_answers.txt,spec1426.json
spec1428.py,spec1428_answers.txt,spec1428.json
spec1436.py,spec1436_answers.txt,spec1436.json
spec1438.py,spec1438_answers.txt,spec1438.json
spec1439.py,spec1439_answers.txt,spec1439.json
spec1440.py,spec1440_answers.txt,spec1440.json
spec1441.py,spec1441_answers.txt,spec1441.json
spec1447.py,spec1447_answers.txt,spec1447.json
spec1448.py,spec1448_answers.txt,spec1448.json
spec1450.py,spec1450_answers.txt,spec1450.json
spec1451.py,spec1451_answers.txt,spec1451.json
spec1452.py,spec1452_answers.txt,spec1452.json
spec1453.py,spec1453_answers.txt,spec1453.json
spec1454.py,spec1454_answers.txt,spec1454.json
spec1458.py,spec1458_answers.txt,spec1458.json
spec1460.py,spec1460_answers.txt,spec1460.json
spec1463.py,spec1463_answers.txt,spec1463.json
spec1466.py,spec1466_answers.txt,spec1466.json
spec1467.py,spec1467_answers.txt,spec1467.json
spec1468.py,spec1468_answers.txt,spec1468.json
spec1469.py,spec1469_answers.txt,spec1469.json
spec1471.py,spec1471_answers.txt,spec1471.json
spec1474.py,spec1474_answers.txt,spec1474.json
spec1478.py,spec1478_answers.txt,spec1478.json
spec1479.py,spec1479_answers.txt,spec1479.json
spec1480.py,spec1480_answers.txt,spec1480.json
spec1482.py,spec1482_answers.txt,spec1482.json
spec1487.py,spec1487_answers.txt,spec1487.json
spec1489.py,spec1489_answers.txt,spec1489.json
spec1490.py,spec1490_answers.txt,spec1490.json
spec1491.py,spec1491_answers.txt,spec1491.json
spec1492.py,spec1492_answers.txt,spec1492.json
spec1493.py,spec1493_answers.txt,spec1493.json
spec1496.py,spec1496_answers.txt,spec1496.json
spec1498.py,spec1498_answers.txt,spec1498.json
spec1499.py,spec1499_answers.txt,spec1499.json
spec1500.py,spec1500_answers.txt,spec1500.json
spec1502.py,spec1502_answers.txt,spec1502.json
spec1504.py,spec1504_answers.txt,spec1504.json
spec1506.py,spec1506_answers.txt,spec1506.json
spec1507.py,spec1507_answers.txt,spec1507.json
spec1508.py,spec1508_answers.txt,spec1508.json
spec1524.py,spec1524_answers.txt,spec1524.json
spec1525.py,spec1525_answers.txt,spec1525.json
spec1528.py,spec1528_answers.txt,spec1528.json
spec1530.py,spec1530_answers.txt,spec1530.json
spec1532.py,spec1532_answers.txt,spec1532.json
spec1533.py,spec1533_answers.txt,spec1533.json
spec1534.py,spec1534_answers.txt,spec1534.json
spec1535.py,spec1535_answers.txt,spec1535.json
spec1537.py,spec1537_answers.txt,spec1537.json
spec1538.py,spec1538_answers.txt,spec1538.json
spec1540.py,spec1540_answers.txt,spec1540.json
spec1543.py,spec1543_answers.txt,spec1543.json
spec1544.py,spec1544_answers.txt,spec1544.json
spec1546.py,spec1546_answers.txt,spec1546.json
spec1550.py,spec1550_answers.txt,spec1550.json
spec1551.py,spec1551_answers.txt,spec1551.json
spec1552.py,spec1552_answers.txt,spec1552.json
spec1553.py,spec1553_answers.txt,spec1553.json
spec1554.py,spec1554_answers.txt,spec1554.json
spec1555.py,spec1555_answers.txt,spec1555.json
spec1558.py,spec1558_answers.txt,spec1558.json
spec1560.py,spec1560_answers.txt,spec1560.json
spec1566.py,spec1566_answers.txt,spec1566.json
spec1568.py,spec1568_answers.txt,spec1568.json
spec1569.py,spec1569_answers.txt,spec1569.json
spec1570.py,spec1570_answers.txt,spec1570.json
spec1571.py,spec1571_answers.txt,spec1571.json
spec1574.py,spec1574_answers.txt,spec1574.json
spec1575.py,spec1575_answers.txt,spec1575.json
spec1577.py,spec1577_answers.txt,spec1577.json
spec1578.py,spec1578_answers.txt,spec1578.json
spec1579.py,spec1579_answers.txt,spec1579.json
spec1580.py,spec1580_answers.txt,spec1580.json
spec1583.py,spec1583_answers.txt,spec1583.json
spec1584.py,spec1584_answers.txt,spec1584.json
spec1586.py,spec1586_answers.txt,spec1586.json
spec1587.py,spec1587_answers.txt,spec1587.json
spec1588.py,spec1588_answers.txt,spec1588.json
spec1589.py,spec1589_answers.txt,spec1589.json
spec1591.py,spec1591_answers.txt,spec1591.json
spec1592.py,spec1592_answers.txt,spec1592.json
spec1593.py,spec1593_answers.txt,spec1593.json
spec1594.py,spec1594_answers.txt,spec1594.json
spec1596.py,spec1596_answers.txt,spec1596.json
spec1598.py,spec1598_answers.txt,spec1598.json
spec1599.py,spec1599_answers.txt,spec1599.json
spec1604.py,spec1604_answers.txt,spec1604.json
spec1606.py,spec1606_answers.txt,spec1606.json
spec1607.py,spec1607_answers.txt,spec1607.json
spec1611.py,spec1611_answers.txt,spec1611.json
spec1613.py,spec1613_answers.txt,spec1613.json
spec1615.py,spec1615_answers.txt,spec1615.json
spec1616.py,spec1616_answers.txt,spec1616.json
spec1617.py,spec1617_answers.txt,spec1617.json
spec1622.py,spec1622_answers.txt,spec1622.json
spec1625.py,spec1625_answers.txt,spec1625.json
spec1627.py,spec1627_answers.txt,spec1627.json
spec1628.py,spec1628_answers.txt,spec1628.json
spec1629.py,spec1629_answers.txt,spec1629.json
spec1635.py,spec1635_answers.txt,spec1635.json
spec1636.py,spec1636_answers.txt,spec1636.json
spec1637.py,spec1637_answers.txt,spec1637.json
spec1638.py,spec1638_answers.txt,spec1638.json
spec1639.py,spec1639_answers.txt,spec1639.json
spec1640.py,spec1640_answers.txt,spec1640.json
spec1642.py,spec1642_answers.txt,spec1642.json
spec1645.py,spec1645_answers.txt,spec1645.json
spec1648.py,spec1648_answers.txt,spec1648.json
spec1652.py,spec1652_answers.txt,spec1652.json
spec1653.py,spec1653_answers.txt,spec1653.json
spec1655.py,spec1655_answers.txt,spec1655.json
spec1657.py,spec1657_answers.txt,spec1657.json
spec1660.py,spec1660_answers.txt,spec1660.json
spec1662.py,spec1662_answers.txt,spec1662.json
spec1664.py,spec1664_answers.txt,spec1664.json
spec1666.py,spec1666_answers.txt,spec1666.json
spec1667.py,spec1667_answers.txt,spec1667.json
spec1669.py,spec1669_answers.txt,spec1669.json
spec1670.py,spec1670_answers.txt,spec1670.json
spec1671.py,spec1671_answers.txt,spec1671.json
spec1672.py,spec1672_answers.txt,spec1672.json
spec1673.py,spec1673_answers.txt,spec1673.json
spec1674.py,spec1674_answers.txt,spec1674.json
spec1675.py,spec1675_answers.txt,spec1675.json
spec1677.py,spec1677_answers.txt,spec1677.json
spec1680.py,spec1680_answers.txt,spec1680.json
spec1681.py,spec1681_answers.txt,spec1681.json
spec1683.py,spec1683_answers.txt,spec1683.json
spec1684.py,spec1684_answers.txt,spec1684.json
spec1686.py,spec1686_answers.txt,spec1686.json
spec1688.py,spec1688_answers.txt,spec1688.json
spec1689.py,spec1689_answers.txt,spec1689.json
spec1692.py,spec1692_answers.txt,spec1692.json
spec1695.py,spec1695_answers.txt,spec1695.json
spec1697.py,spec1697_answers.txt,spec1697.json
spec1700.py,spec1700_answers.txt,spec1700.json
spec1701.py,spec1701_answers.txt,spec1701.json
spec1703.py,spec1703_answers.txt,spec1703.json
spec1705.py,spec1705_answers.txt,spec1705.json
spec1706.py,spec1706_answers.txt,spec1706.json
spec1709.py,spec1709_answers.txt,spec1709.json
spec1711.py,spec1711_answers.txt,spec1711.json
spec1712.py,spec1712_answers.txt,spec1712.json
spec1713.py,spec1713_answers.txt,spec1713.json
spec1714.py,spec1714_answers.txt,spec1714.json
spec1716.py,spec1716_answers.txt,spec1716.json
spec1717.py,spec1717_answers.txt,spec1717.json
spec1719.py,spec1719_answers.txt,spec1719.json
spec1723.py,spec1723_answers.txt,spec1723.json
spec1724.py,spec1724_answers.txt,spec1724.json
spec1725.py,spec1725_answers.txt,spec1725.json
spec1726.py,spec1726_answers.txt,spec1726.json
spec1729.py,spec1729_answers.txt,spec1729.json
spec1731.py,spec1731_answers.txt,spec1731.json
spec1732.py,spec1732_answers.txt,spec1732.json
spec1734.py,spec1734_answers.txt,spec1734.json
spec1735.py,spec1735_answers.txt,spec1735.json
spec1737.py,spec1737_answers.txt,spec1737.json
spec1738.py,spec1738_answers.txt,spec1738.json
spec1742.py,spec1742_answers.txt,spec1742.json
spec1744.py,spec1744_answers.txt,spec1744.json
spec1745.py,spec1745_answers.txt,spec1745.json
spec1747.py,spec1747_answers.txt,spec1747.json
spec1751.py,spec1751_answers.txt,spec1751.json
spec1752.py,spec1752_answers.txt,spec1752.json
spec1755.py,spec1755_answers.txt,spec1755.json
spec1756.py,spec1756_answers.txt,spec1756.json
spec1758.py,spec1758_answers.txt,spec1758.json
spec1760.py,spec1760_answers.txt,spec1760.json
spec1763.py,spec1763_answers.txt,spec1763.json
spec1764.py,spec1764_answers.txt,spec1764.json
spec1767.py,spec1767_answers.txt,spec1767.json
spec1768.py,spec1768_answers.txt,spec1768.json
spec1775.py,spec1775_answers.txt,spec1775.json
spec1776.py,spec1776_answers.txt,spec1776.json
spec1778.py,spec1778_answers.txt,spec1778.json
spec1782.py,spec1782_answers.txt,spec1782.json
spec1783.py,spec1783_answers.txt,spec1783.json
spec1786.py,spec1786_answers.txt,spec1786.json
spec1790.py,spec1790_answers.txt,spec1790.json
spec1791.py,spec1791_answers.txt,spec1791.json
spec1792.py,spec1792_answers.txt,spec1792.json
spec1796.py,spec1796_answers.txt,spec1796.json
spec1801.py,spec1801_answers.txt,spec1801.json
spec1802.py,spec1802_answers.txt,spec1802.json
spec1806.py,spec1806_answers.txt,spec1806.json
spec1807.py,spec1807_answers.txt,spec1807.json
spec1809.py,spec1809_answers.txt,spec1809.json
spec1810.py,spec1810_answers.txt,spec1810.json
spec1812.py,spec1812_answers.txt,spec1812.json
spec1816.py,spec1816_answers.txt,spec1816.json
spec1817.py,spec1817_answers.txt,spec1817.json
spec1818.py,spec1818_answers.txt,spec1818.json
spec1819.py,spec1819_answers.txt,spec1819.json
spec1823.py,spec1823_answers.txt,spec1823.json
spec1824.py,spec1824_answers.txt,spec1824.json
spec1829.py,spec1829_answers.txt,spec1829.json
spec1830.py,spec1830_answers.txt,spec1830.json
spec1832.py,spec1832_answers.txt,spec1832.json
spec1834.py,spec1834_answers.txt,spec1834.json
spec1836.py,spec1836_answers.txt,spec1836.json
spec1838.py,spec1838_answers.txt,spec1838.json
spec1844.py,spec1844_answers.txt,spec1844.json
spec1845.py,spec1845_answers.txt,spec1845.json
spec1846.py,spec1846_answers.txt,spec1846.json
spec1847.py,spec1847_answers.txt,spec1847.json
spec1848.py,spec1848_answers.txt,spec1848.json
spec1851.py,spec1851_answers.txt,spec1851.json
spec1856.py,spec1856_answers.txt,spec1856.json
spec1857.py,spec1857_answers.txt,spec1857.json
spec1858.py,spec1858_answers.txt,spec1858.json
spec1859.py,spec1859_answers.txt,spec1859.json
spec1862.py,spec1862_answers.txt,spec1862.json
spec1864.py,spec1864_answers.txt,spec1864.json
spec1865.py,spec1865_answers.txt,spec1865.json
spec1868.py,spec1868_answers.txt,spec1868.json
spec1870.py,spec1870_answers.txt,spec1870.json
spec1875.py,spec1875_answers.txt,spec1875.json
spec1876.py,spec1876_answers.txt,spec1876.json
spec1878.py,spec1878_answers.txt,spec1878.json
spec1880.py,spec1880_answers.txt,spec1880.json
spec1881.py,spec1881_answers.txt,spec1881.json
spec1883.py,spec1883_answers.txt,spec1883.json
spec1885.py,spec1885_answers.txt,spec1885.json
spec1889.py,spec1889_answers.txt,spec1889.json
spec1893.py,spec1893_answers.txt,spec1893.json
spec1897.py,spec1897_answers.txt,spec1897.json
spec1898.py,spec1898_answers.txt,spec1898.json
spec1900.py,spec1900_answers.txt,spec1900.json
spec1902.py,spec1902_answers.txt,spec1902.json
spec1907.py,spec1907_answers.txt,spec1907.json
spec1909.py,spec1909_answers.txt,spec1909.json
spec1910.py,spec1910_answers.txt,spec1910.json
spec1912.py,spec1912_answers.txt,spec1912.json
spec1917.py,spec1917_answers.txt,spec1917.json
spec1918.py,spec1918_answers.txt,spec1918.json
spec1919.py,spec1919_answers.txt,spec1919.json
spec1922.py,spec1922_answers.txt,spec1922.json
spec1927.py,spec1927_answers.txt,spec1927.json
spec1928.py,spec1928_answers.txt,spec1928.json
spec1933.py,spec1933_answers.txt,spec1933.json
spec1935.py,spec1935_answers.txt,spec1935.json
spec1936.py,spec1936_answers.txt,spec1936.json
spec1938.py,spec1938_answers.txt,spec1938.json
spec1939.py,spec1939_answers.txt,spec1939.json
spec1941.py,spec1941_answers.txt,spec1941.json
spec1942.py,spec1942_answers.txt,spec1942.json
spec1943.py,spec1943_answers.txt,spec1943.json
spec1944.py,spec1944_answers.txt,spec1944.json
spec1945.py,spec1945_answers.txt,spec1945.json
spec1947.py,spec1947_answers.txt,spec1947.json
spec1949.py,spec1949_answers.txt,spec1949.json
spec1951.py,spec1951_answers.txt,spec1951.json
spec1953.py,spec1953_answers.txt,spec1953.json
spec1956.py,spec1956_answers.txt,spec1956.json
spec1957.py,spec1957_answers.txt,spec1957.json
spec1958.py,spec1958_answers.txt,spec1958.json
spec1964.py,spec1964_answers.txt,spec1964.json
spec1965.py,spec1965_answers.txt,spec1965.json
spec1966.py,spec1966_answers.txt,spec1966.json
spec1968.py,spec1968_answers.txt,spec1968.json
spec1971.py,spec1971_answers.txt,spec1971.json
spec1973.py,spec1973_answers.txt,spec1973.json
spec1978.py,spec1978_answers.txt,spec1978.json
spec1983.py,spec1983_answers.txt,spec1983.json
spec1987.py,spec1987_answers.txt,spec1987.json
spec1988.py,spec1988_answers.txt,spec1988.json
spec1992.py,spec1992_answers.txt,spec1992.json
spec1993.py,spec1993_answers.txt,spec1993.json
spec1994.py,spec1994_answers.txt,spec1994.json
spec1996.py,spec1996_answers.txt,spec1996.json
spec1998.py,spec1998_answers.txt,spec1998.json
spec1999.py,spec1999_answers.txt,spec1999.json
spec2001.py,spec2001_answers.txt,spec2001.json
spec2003.py,spec2003_answers.txt,spec2003.json
spec2004.py,spec2004_answers.txt,spec2004.json
spec2005.py,spec2005_answers.txt,spec2005.json
spec2009.py,spec2009_answers.txt,spec2009.json
spec2011.py,spec2011_answers.txt,spec2011.json
spec2012.py,spec2012_answers.txt,spec2012.json
spec2013.py,spec2013_answers.txt,spec2013.json
spec2015.py,spec2015_answers.txt,spec2015.json
spec2016.py,spec2016_answers.txt,spec2016.json
spec2017.py,spec2017_answers.txt,spec2017.json
spec2023.py,spec2023_answers.txt,spec2023.json
spec2026.py,spec2026_answers.txt,spec2026.json
spec2027.py,spec2027_answers.txt,spec2027.json
spec2028.py,spec2028_answers.txt,spec2028.json
spec2030.py,spec2030_answers.txt,spec2030.json
spec2031.py,spec2031_answers.txt,spec2031.json
spec2032.py,spec2032_answers.txt,spec2032.json
spec2033.py,spec2033_answers.txt,spec2033.json
spec2035.py,spec2035_answers.txt,spec2035.json
spec2040.py,spec2040_answers.txt,spec2040.json
spec2041.py,spec2041_answers.txt,spec2041.json
spec2044.py,spec2044_answers.txt,spec2044.json
spec2045.py,spec2045_answers.txt,spec2045.json
spec2051.py,spec2051_answers.txt,spec2051.json
spec2052.py,spec2052_answers.txt,spec2052.json
spec2056.py,spec2056_answers.txt,spec2056.json
spec2057.py,spec2057_answers.txt,spec2057.json
spec2058.py,spec2058_answers.txt,spec2058.json
spec2059.py,spec2059_answers.txt,spec2059.json
spec2066.py,spec2066_answers.txt,spec2066.json
spec2067.py,spec2067_answers.txt,spec2067.json
spec2070.py,spec2070_answers.txt,spec2070.json
spec2071.py,spec2071_answers.txt,spec2071.json
spec2072.py,spec2072_answers.txt,spec2072.json
spec2073.py,spec2073_answers.txt,spec2073.json
spec2074.py,spec2074_answers.txt,spec2074.json
spec2075.py,spec2075_answers.txt,spec2075.json
spec2076.py,spec2076_answers.txt,spec2076.json
spec2078.py,spec2078_answers.txt,spec2078.json
spec2079.py,spec2079_answers.txt,spec2079.json
spec2083.py,spec2083_answers.txt,spec2083.json
spec2085.py,spec2085_answers.txt,spec2085.json
